sku_id,product_id,product_code,price,product_name,description,category,brand,rating
197,P00197,FA-00197,1976.94,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,4.7
198,P00198,PE-00198,157.76,Colgate Antibacterial Toothpaste,Provides 12-Hour Protection for your teeth and gums.,Personal Care,Colgate,4.1
199,P00199,PE-00199,279.31,"Himalaya Gentle Baby Wipes, Pack of 2",With Indian Lotus to keep baby's skin soft and supple.,Personal Care,Himalaya,4.1
200,P00200,PE-00200,1717.2,Oral-B Cross Action Electric Toothbrush,"IPX7 water resistant, can be safely used in the shower.",Personal Care,Oral-B,3.7
201,P00201,FA-00201,2451.43,Levi's Men's 505 Straight Fit Jeans,Straight Fit with a classic Vintage Wash.,Fashion,Levi's,4.4
202,P00202,GR-00202,253.43,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,4.5
203,P00203,GR-00203,314.97,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,4.0
204,P00204,EL-00204,216781.87,Dell XPS 15 Laptop,"15.6"" OLED UHD+ screen with high resolution and HDR support.",Electronics,Dell,4.2
205,P00205,PE-00205,175.61,Colgate Antibacterial Toothpaste,Provides 12-Hour Protection for your teeth and gums.,Personal Care,Colgate,3.7
206,P00206,PE-00206,188.43,Colgate Antibacterial Toothpaste,Provides 12-Hour Protection for your teeth and gums.,Personal Care,Colgate,3.7
207,P00207,PE-00207,652.91,"Pampers Baby Diapers, Pack of 2",Wetness indicator which turns from Yellow to Blue.,Personal Care,Pampers,4.1
208,P00208,EL-00208,2899.43,Apple USB-C Power Adapter,"20W, Fast Charging, Lightweight Design",Electronics,Apple,4.1
209,P00209,EL-00209,3758.82,Dell EcoLoop Urban Backpack,"Made from 100% recycled plastic, 420D fabric.",Electronics,Dell,3.7
210,P00210,GR-00210,244.16,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,3.6
211,P00211,FA-00211,1033.42,Adidas Men's Geometric T-Shirt,Regular Fit and made from Organic Cotton.,Fashion,Adidas,3.6
212,P00212,EL-00212,19025.35,HP Smart Tank Printer,Integrated ink tanks and automated ink detection.,Electronics,HP,3.8
213,P00213,FA-00213,2373.48,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,4.6
214,P00214,EL-00214,228958.26,Dell XPS 15 Laptop,"15.6"" OLED UHD+ screen with high resolution and HDR support.",Electronics,Dell,4.8
215,P00215,PE-00215,128.89,Colgate Antibacterial Toothpaste,Provides 12-Hour Protection for your teeth and gums.,Personal Care,Colgate,4.5
216,P00216,GR-00216,285.84,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,4.5
217,P00217,FA-00217,1475.47,Adidas Men's Geometric T-Shirt,Regular Fit and made from Organic Cotton.,Fashion,Adidas,4.2
218,P00218,GR-00218,92.76,"Shan Biryani Masala, 50 gm",Authentic Spice Mix with no artificial food colour.,Groceries,Shan,4.4
219,P00219,PE-00219,252.01,"Himalaya Gentle Baby Wipes, Pack of 2",With Indian Lotus to keep baby's skin soft and supple.,Personal Care,Himalaya,3.8
220,P00220,GR-00220,72.55,"Shan Biryani Masala, 50 gm",Authentic Spice Mix with no artificial food colour.,Groceries,Shan,4.6
221,P00221,FA-00221,1973.92,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,3.9
222,P00222,FA-00222,2454.36,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,4.0
223,P00223,PE-00223,579.65,"Pampers Baby Diapers, Pack of 2",Wetness indicator which turns from Yellow to Blue.,Personal Care,Pampers,3.7
224,P00224,EL-00224,19414.03,Samsung Galaxy Buds 3 Pro,Crystal clear 24bit/96kHz studio quality sound.,Electronics,Samsung,4.6
225,P00225,PE-00225,700.72,"Pampers Baby Diapers, Pack of 2",Wetness indicator which turns from Yellow to Blue.,Personal Care,Pampers,3.9
226,P00226,FA-00226,1460.25,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,4.0
227,P00227,FA-00227,2394.27,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,4.2
228,P00228,EL-00228,131190.31,Samsung Galaxy S25 Ultra,"Snapdragon 8 Elite processor, custom-tuned for Galaxy.",Electronics,Samsung,3.8
229,P00229,FA-00229,1974.5,Adidas Men's Geometric T-Shirt,Regular Fit and made from Organic Cotton.,Fashion,Adidas,4.1
230,P00230,EL-00230,119098.53,Samsung Galaxy S25 Ultra,"Snapdragon 8 Elite processor, custom-tuned for Galaxy.",Electronics,Samsung,4.7
231,P00231,FA-00231,1467.68,Adidas Men's Geometric T-Shirt,Regular Fit and made from Organic Cotton.,Fashion,Adidas,3.8
232,P00232,GR-00232,368.36,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,4.2
233,P00233,PE-00233,610.63,"Pampers Baby Diapers, Pack of 2",Wetness indicator which turns from Yellow to Blue.,Personal Care,Pampers,3.7
234,P00234,PE-00234,231.6,"Himalaya Gentle Baby Wipes, Pack of 2",With Indian Lotus to keep baby's skin soft and supple.,Personal Care,Himalaya,4.5
235,P00235,EL-00235,18115.39,Samsung Galaxy Buds 3 Pro,Crystal clear 24bit/96kHz studio quality sound.,Electronics,Samsung,4.7
236,P00236,PE-00236,569.44,"Pampers Baby Diapers, Pack of 2",Wetness indicator which turns from Yellow to Blue.,Personal Care,Pampers,4.4
237,P00237,GR-00237,282.76,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,4.7
238,P00238,FA-00238,2828.31,Peter England Men's Kurta,"Linen Blend, perfect for casual occasions.",Fashion,Peter England,4.0
239,P00239,EL-00239,16947.14,Samsung Galaxy Buds 3 Pro,Crystal clear 24bit/96kHz studio quality sound.,Electronics,Samsung,4.1
240,P00240,FA-00240,1150.01,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,4.7
241,P00241,PE-00241,2207.59,Oral-B Cross Action Electric Toothbrush,"IPX7 water resistant, can be safely used in the shower.",Personal Care,Oral-B,4.5
242,P00242,PE-00242,581.95,"Head & Shoulders Anti Dandruff Shampoo, 750ml",Effectively removes dandruff and prevents it from coming back.,Personal Care,Head & Shoulders,4.0
243,P00243,GR-00243,841.41,"Daawat Basmati Rice, 5 Kg","The world's longest rice grain, perfect for biryani.",Groceries,Daawat,4.6
244,P00244,PE-00244,1822.74,Oral-B Cross Action Electric Toothbrush,"IPX7 water resistant, can be safely used in the shower.",Personal Care,Oral-B,4.1
245,P00245,GR-00245,356.31,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,3.5
246,P00246,EL-00246,18676.66,Samsung Galaxy Buds 3 Pro,Crystal clear 24bit/96kHz studio quality sound.,Electronics,Samsung,4.0
247,P00247,PE-00247,639.87,"Pampers Baby Diapers, Pack of 2",Wetness indicator which turns from Yellow to Blue.,Personal Care,Pampers,4.2
248,P00248,GR-00248,267.08,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,4.0
249,P00249,GR-00249,323.9,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,4.8
250,P00250,PE-00250,347.19,"Himalaya Gentle Baby Wipes, Pack of 2",With Indian Lotus to keep baby's skin soft and supple.,Personal Care,Himalaya,4.1
251,P00251,GR-00251,642.31,"Daawat Basmati Rice, 5 Kg","The world's longest rice grain, perfect for biryani.",Groceries,Daawat,4.5
252,P00252,FA-00252,2456.42,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,4.1
253,P00253,FA-00253,1089.66,Peter England Men's Kurta,"Linen Blend, perfect for casual occasions.",Fashion,Peter England,3.9
254,P00254,EL-00254,18868.8,Samsung Galaxy Buds 3 Pro,Crystal clear 24bit/96kHz studio quality sound.,Electronics,Samsung,4.3
255,P00255,FA-00255,1968.43,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,4.6
256,P00256,GR-00256,246.6,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,4.8
257,P00257,FA-00257,2153.6,Peter England Men's Kurta,"Linen Blend, perfect for casual occasions.",Fashion,Peter England,4.4
258,P00258,PE-00258,2293.87,Oral-B Cross Action Electric Toothbrush,"IPX7 water resistant, can be safely used in the shower.",Personal Care,Oral-B,3.5
259,P00259,FA-00259,2274.08,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,4.6
260,P00260,FA-00260,2738.45,Peter England Men's Kurta,"Linen Blend, perfect for casual occasions.",Fashion,Peter England,4.4
261,P00261,EL-00261,950.02,HP Ink Cartridge,"Black, High-yield for Smart Tank printers.",Electronics,HP,4.1
262,P00262,EL-00262,1169.08,HP Ink Cartridge,"Black, High-yield for Smart Tank printers.",Electronics,HP,4.6
263,P00263,GR-00263,769.94,"Daawat Basmati Rice, 5 Kg","The world's longest rice grain, perfect for biryani.",Groceries,Daawat,4.0
264,P00264,PE-00264,108.4,Colgate Antibacterial Toothpaste,Provides 12-Hour Protection for your teeth and gums.,Personal Care,Colgate,3.5
265,P00265,GR-00265,293.4,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,3.7
266,P00266,PE-00266,450.23,"Pantene Silky Smooth Conditioner, 500ml",Treats severely damaged hair that needs deep conditioning.,Personal Care,Pantene,4.6
267,P00267,EL-00267,3296.48,Apple USB-C Power Adapter,"20W, Fast Charging, Lightweight Design",Electronics,Apple,4.1
268,P00268,GR-00268,253.3,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,4.1
269,P00269,EL-00269,1786.74,Apple USB-C Power Adapter,"20W, Fast Charging, Lightweight Design",Electronics,Apple,4.3
270,P00270,GR-00270,601.1,"Daawat Basmati Rice, 5 Kg","The world's longest rice grain, perfect for biryani.",Groceries,Daawat,3.7
271,P00271,PE-00271,462.11,"Head & Shoulders Anti Dandruff Shampoo, 750ml",Effectively removes dandruff and prevents it from coming back.,Personal Care,Head & Shoulders,4.6
272,P00272,GR-00272,398.01,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,3.8
273,P00273,GR-00273,895.47,"Daawat Basmati Rice, 5 Kg","The world's longest rice grain, perfect for biryani.",Groceries,Daawat,3.7
274,P00274,EL-00274,18994.84,HP Smart Tank Printer,Integrated ink tanks and automated ink detection.,Electronics,HP,4.3
275,P00275,GR-00275,360.32,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,3.9
276,P00276,EL-00276,2280.65,Apple USB-C Power Adapter,"20W, Fast Charging, Lightweight Design",Electronics,Apple,4.3
277,P00277,GR-00277,302.2,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,4.3
278,P00278,EL-00278,3371.57,Dell EcoLoop Urban Backpack,"Made from 100% recycled plastic, 420D fabric.",Electronics,Dell,4.5
279,P00279,FA-00279,2158.99,Adidas Men's Geometric T-Shirt,Regular Fit and made from Organic Cotton.,Fashion,Adidas,3.7
280,P00280,GR-00280,251.91,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,3.7
281,P00281,PE-00281,136.0,Colgate Antibacterial Toothpaste,Provides 12-Hour Protection for your teeth and gums.,Personal Care,Colgate,4.8
282,P00282,GR-00282,319.14,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,4.6
283,P00283,GR-00283,306.19,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,3.9
284,P00284,FA-00284,1855.38,Adidas Men's Geometric T-Shirt,Regular Fit and made from Organic Cotton.,Fashion,Adidas,3.7
285,P00285,GR-00285,651.95,"Daawat Basmati Rice, 5 Kg","The world's longest rice grain, perfect for biryani.",Groceries,Daawat,4.5
286,P00286,PE-00286,389.22,"Pantene Silky Smooth Conditioner, 500ml",Treats severely damaged hair that needs deep conditioning.,Personal Care,Pantene,4.8
287,P00287,FA-00287,3952.74,Levi's Men's 505 Straight Fit Jeans,Straight Fit with a classic Vintage Wash.,Fashion,Levi's,3.8
288,P00288,EL-00288,3740.51,Dell EcoLoop Urban Backpack,"Made from 100% recycled plastic, 420D fabric.",Electronics,Dell,4.1
289,P00289,GR-00289,279.38,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,4.2
290,P00290,GR-00290,393.77,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,3.7
291,P00291,FA-00291,1335.33,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,3.5
292,P00292,EL-00292,144035.4,"Apple iPhone 15 Pro (Black Titanium, 256 GB)","A17 Pro Chip, 6 Core Processor",Electronics,Apple,4.5
293,P00293,GR-00293,671.83,"Daawat Basmati Rice, 5 Kg","The world's longest rice grain, perfect for biryani.",Groceries,Daawat,4.5
294,P00294,FA-00294,1577.28,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,4.7
295,P00295,EL-00295,1373.31,HP Ink Cartridge,"Black, High-yield for Smart Tank printers.",Electronics,HP,4.0
296,P00296,FA-00296,1878.05,Peter England Men's Kurta,"Linen Blend, perfect for casual occasions.",Fashion,Peter England,4.2
297,P00297,GR-00297,719.87,"Daawat Basmati Rice, 5 Kg","The world's longest rice grain, perfect for biryani.",Groceries,Daawat,4.4
298,P00298,GR-00298,61.51,"Shan Biryani Masala, 50 gm",Authentic Spice Mix with no artificial food colour.,Groceries,Shan,4.0
299,P00299,FA-00299,2454.07,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,4.0
300,P00300,FA-00300,2634.68,Peter England Men's Kurta,"Linen Blend, perfect for casual occasions.",Fashion,Peter England,3.9
301,P00301,FA-00301,2868.34,Levi's Men's 505 Straight Fit Jeans,Straight Fit with a classic Vintage Wash.,Fashion,Levi's,3.6
302,P00302,PE-00302,464.92,"Head & Shoulders Anti Dandruff Shampoo, 750ml",Effectively removes dandruff and prevents it from coming back.,Personal Care,Head & Shoulders,3.9
303,P00303,PE-00303,2412.67,Oral-B Cross Action Electric Toothbrush,"IPX7 water resistant, can be safely used in the shower.",Personal Care,Oral-B,4.3
304,P00304,FA-00304,2103.6,Levi's Men's 505 Straight Fit Jeans,Straight Fit with a classic Vintage Wash.,Fashion,Levi's,3.5
305,P00305,FA-00305,1055.55,Adidas Men's Geometric T-Shirt,Regular Fit and made from Organic Cotton.,Fashion,Adidas,3.8
306,P00306,EL-00306,121279.94,"Apple iPhone 15 Pro (Black Titanium, 256 GB)","A17 Pro Chip, 6 Core Processor",Electronics,Apple,3.9
307,P00307,EL-00307,3206.64,Dell EcoLoop Urban Backpack,"Made from 100% recycled plastic, 420D fabric.",Electronics,Dell,4.4
308,P00308,GR-00308,79.01,"Shan Biryani Masala, 50 gm",Authentic Spice Mix with no artificial food colour.,Groceries,Shan,4.5
309,P00309,EL-00309,124926.43,"Apple iPhone 15 Pro (Black Titanium, 256 GB)","A17 Pro Chip, 6 Core Processor",Electronics,Apple,3.6
310,P00310,GR-00310,323.6,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,4.3
311,P00311,EL-00311,16075.15,Samsung Galaxy Buds 3 Pro,Crystal clear 24bit/96kHz studio quality sound.,Electronics,Samsung,3.7
312,P00312,GR-00312,264.83,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,4.0
313,P00313,EL-00313,132651.86,Samsung Galaxy S25 Ultra,"Snapdragon 8 Elite processor, custom-tuned for Galaxy.",Electronics,Samsung,4.0
314,P00314,GR-00314,320.43,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,4.1
315,P00315,EL-00315,1358.54,HP Ink Cartridge,"Black, High-yield for Smart Tank printers.",Electronics,HP,4.5
316,P00316,FA-00316,1789.64,Adidas Men's Geometric T-Shirt,Regular Fit and made from Organic Cotton.,Fashion,Adidas,3.5
317,P00317,FA-00317,1231.9,Adidas Men's Geometric T-Shirt,Regular Fit and made from Organic Cotton.,Fashion,Adidas,3.7
318,P00318,EL-00318,135431.71,"Apple iPhone 15 Pro (Black Titanium, 256 GB)","A17 Pro Chip, 6 Core Processor",Electronics,Apple,4.3
319,P00319,EL-00319,866.01,HP Ink Cartridge,"Black, High-yield for Smart Tank printers.",Electronics,HP,4.7
320,P00320,FA-00320,4408.26,Levi's Men's 505 Straight Fit Jeans,Straight Fit with a classic Vintage Wash.,Fashion,Levi's,4.1
321,P00321,PE-00321,236.23,"Himalaya Gentle Baby Wipes, Pack of 2",With Indian Lotus to keep baby's skin soft and supple.,Personal Care,Himalaya,4.5
322,P00322,PE-00322,494.87,"Pantene Silky Smooth Conditioner, 500ml",Treats severely damaged hair that needs deep conditioning.,Personal Care,Pantene,4.0
323,P00323,FA-00323,1154.45,Adidas Men's Geometric T-Shirt,Regular Fit and made from Organic Cotton.,Fashion,Adidas,3.7
324,P00324,EL-00324,16763.75,HP Smart Tank Printer,Integrated ink tanks and automated ink detection.,Electronics,HP,3.9
325,P00325,PE-00325,389.34,"Pantene Silky Smooth Conditioner, 500ml",Treats severely damaged hair that needs deep conditioning.,Personal Care,Pantene,3.9
326,P00326,GR-00326,74.26,"Shan Biryani Masala, 50 gm",Authentic Spice Mix with no artificial food colour.,Groceries,Shan,4.5
327,P00327,FA-00327,1956.53,Peter England Men's Kurta,"Linen Blend, perfect for casual occasions.",Fashion,Peter England,3.9
328,P00328,PE-00328,659.3,"Head & Shoulders Anti Dandruff Shampoo, 750ml",Effectively removes dandruff and prevents it from coming back.,Personal Care,Head & Shoulders,3.8
329,P00329,EL-00329,4811.46,Dell EcoLoop Urban Backpack,"Made from 100% recycled plastic, 420D fabric.",Electronics,Dell,4.6
330,P00330,FA-00330,2367.56,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,4.1
331,P00331,FA-00331,1402.7,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,4.6
332,P00332,PE-00332,317.99,"Himalaya Gentle Baby Wipes, Pack of 2",With Indian Lotus to keep baby's skin soft and supple.,Personal Care,Himalaya,3.6
333,P00333,PE-00333,140.46,Colgate Antibacterial Toothpaste,Provides 12-Hour Protection for your teeth and gums.,Personal Care,Colgate,4.2
334,P00334,FA-00334,2417.29,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,4.6
335,P00335,FA-00335,4188.43,Levi's Men's 505 Straight Fit Jeans,Straight Fit with a classic Vintage Wash.,Fashion,Levi's,4.5
336,P00336,FA-00336,3397.37,Levi's Men's 505 Straight Fit Jeans,Straight Fit with a classic Vintage Wash.,Fashion,Levi's,3.8
337,P00337,EL-00337,17862.57,HP Smart Tank Printer,Integrated ink tanks and automated ink detection.,Electronics,HP,4.7
338,P00338,GR-00338,98.15,"Shan Biryani Masala, 50 gm",Authentic Spice Mix with no artificial food colour.,Groceries,Shan,4.2
339,P00339,GR-00339,386.78,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,3.6
